"Dataset","Model","Metric","Value"
"diamonds","RaFFLE","RMSE",1196.31898963366
"diamonds","RaFFLE","RMSE",1371.50237273433
"diamonds","RaFFLE","R2",0.886201710019379
"diamonds","RaFFLE","R2",0.876492634789869
"diamonds","RaFFLE","R2",0.865701861069426
"diamonds","RaFFLE","R2",0.882732618631926
"diamonds","RaFFLE","R2",0.888996238211143
"diamonds","RaFFLE","R2",0.903683185880391
"diamonds","RaFFLE","R2",0.883603947167491
"diamonds","RaFFLE","R2",0.876906133206133
"diamonds","RaFFLE","R2",0.905049983459227
"diamonds","RaFFLE","R2",0.885511225698315
"diamonds","PRForest","MSE",2008707.76460386
"diamonds","PRForest","MSE",2187759.37446953
"diamonds","PRForest","MSE",2337958.58529637
"diamonds","PRForest","MSE",2097056.36556376
"diamonds","PRForest","MSE",2041717.1124931
"diamonds","PRForest","MSE",1736969.34942628
"diamonds","PRForest","MSE",1839583.90741475
"diamonds","PRForest","MSE",2136420.18397063
"diamonds","PRForest","MSE",1683993.98607404
"diamonds","PRForest","MSE",2334987.04213176
"diamonds","PRForest","MAE",837.000486584309
"diamonds","PRForest","MAE",890.86129940857
"diamonds","PRForest","MAE",837.382908717322
"diamonds","PRForest","MAE",854.363523855014
"diamonds","PRForest","MAE",853.225264981199
"diamonds","PRForest","MAE",769.922484380144
"diamonds","PRForest","MAE",814.075287022105
"diamonds","PRForest","MAE",883.874885470989
"diamonds","PRForest","MAE",856.097644469222
"diamonds","PRForest","MAE",950.916559932844
"diamonds","PRForest","RMSE",1417.28887831799
"diamonds","PRForest","RMSE",1479.10762775044
"diamonds","PRForest","RMSE",1529.03845121579
"diamonds","PRForest","RMSE",1448.12166808033
"diamonds","PRForest","RMSE",1428.88666887654
"diamonds","PRForest","RMSE",1317.9413300395
"diamonds","PRForest","RMSE",1356.31261419141
"diamonds","PRForest","RMSE",1461.64981578032
"diamonds","PRForest","RMSE",1297.68793863318
"diamonds","PRForest","RMSE",1528.06643904372
"diamonds","PRForest","R2",0.871634293172516
"diamonds","PRForest","R2",0.858889245226851
"diamonds","PRForest","R2",0.854631120384397
"diamonds","PRForest","R2",0.870799020517926
"diamonds","PRForest","R2",0.867191145825041
"diamonds","PRForest","R2",0.888355705281389
"diamonds","PRForest","R2",0.881037867469745
"diamonds","PRForest","R2",0.861240068196839
"diamonds","PRForest","R2",0.888277257511723
"diamonds","PRForest","R2",0.857880309131465
"ozone","Lasso","MSE",20.0819328360977
"ozone","Lasso","MSE",24.858341840186
"ozone","Lasso","MSE",20.4683291313443
"ozone","Lasso","MSE",20.5996287173821
"ozone","Lasso","MSE",26.6045594150081
"ozone","Lasso","MSE",19.4204840570053
"ozone","Lasso","MSE",24.7354723160486
"ozone","Lasso","MSE",17.8868660635064
"ozone","Lasso","MSE",18.6093512218739
"ozone","Lasso","MSE",18.9466611882186
"ozone","Lasso","MAE",3.38222625345751
"ozone","Lasso","MAE",4.22498829935847
"ozone","Lasso","MAE",3.705291012697
"ozone","Lasso","MAE",3.86848726996721
"ozone","Lasso","MAE",4.11276347743082
"ozone","Lasso","MAE",3.53618813671776
"ozone","Lasso","MAE",3.5998362447244
"ozone","Lasso","MAE",3.48005671373297
"ozone","Lasso","MAE",3.22338255883099
"ozone","Lasso","MAE",3.65308487530272
"ozone","Lasso","RMSE",4.48128696203419
"ozone","Lasso","RMSE",4.98581405992903
"ozone","Lasso","RMSE",4.52419375484122
"ozone","Lasso","RMSE",4.53868138531249
"ozone","Lasso","RMSE",5.15796078067758
"ozone","Lasso","RMSE",4.40686782840208
"ozone","Lasso","RMSE",4.97347688403682
"ozone","Lasso","RMSE",4.22928670859595
"ozone","Lasso","RMSE",4.31385572566746
"ozone","Lasso","RMSE",4.35277626213645
"ozone","Lasso","R2",0.701451848007043
"ozone","Lasso","R2",0.557602031674925
"ozone","Lasso","R2",0.713919715834316
"ozone","Lasso","R2",0.50227721540842
"ozone","Lasso","R2",0.49828750337074
"ozone","Lasso","R2",0.574927845537504
"ozone","Lasso","R2",0.693336569352236
"ozone","Lasso","R2",0.771348105672476
"ozone","Lasso","R2",0.789051925538598
"ozone","Lasso","R2",0.721003369338557
"ozone","Ridge","MSE",20.3423466788793
"ozone","Ridge","MSE",25.3366365057763
"ozone","Ridge","MSE",19.913642780541
"ozone","Ridge","MSE",23.4481660936516
"ozone","Ridge","MSE",27.1869088069666
"ozone","Ridge","MSE",18.6940273224928
"ozone","Ridge","MSE",24.9129416018608
"ozone","Ridge","MSE",17.2872127615246
"ozone","Ridge","MSE",18.6298723433842
"ozone","Ridge","MSE",18.9596424088449
"ozone","Ridge","MAE",3.39361802695565
"ozone","Ridge","MAE",4.32431870033239
"ozone","Ridge","MAE",3.60617372344302
"ozone","Ridge","MAE",4.13846926215528
"ozone","Ridge","MAE",4.15687099683241
"ozone","Ridge","MAE",3.46142711007101
"ozone","Ridge","MAE",3.60564145096976
"ozone","Ridge","MAE",3.40949214042526
"ozone","Ridge","MAE",3.1996205187893
"ozone","Ridge","MAE",3.6426025545551
"ozone","Ridge","RMSE",4.51024907060346
"ozone","Ridge","RMSE",5.03355108306018
"ozone","Ridge","RMSE",4.46247047951479
"ozone","Ridge","RMSE",4.84233064687363
"ozone","Ridge","RMSE",5.21410671227264
"ozone","Ridge","RMSE",4.32365902014634
"ozone","Ridge","RMSE",4.99128656779601
"ozone","Ridge","RMSE",4.15778940802978
"ozone","Ridge","RMSE",4.31623358304253
"ozone","Ridge","RMSE",4.35426714945752
"ozone","Ridge","R2",0.697580404349184
"ozone","Ridge","R2",0.549089935828862
"ozone","Ridge","R2",0.721672416498956
"ozone","Ridge","R2",0.433451608190865
"ozone","Ridge","R2",0.487305477215283
"ozone","Ridge","R2",0.590828403338051
"ozone","Ridge","R2",0.691136355047597
"ozone","Ridge","R2",0.779013610795122
"ozone","Ridge","R2",0.788819306409818
"ozone","Ridge","R2",0.720812216038213
"ozone","CART","MSE",40.2612043846694
"ozone","CART","MSE",32.7160129317664
"ozone","CART","MSE",15.4101484533188
"ozone","CART","MSE",24.0613689282707
"ozone","CART","MSE",14.3899382196079
"ozone","CART","MSE",31.4124987165503
"ozone","CART","MSE",36.5541022248738
"ozone","CART","MSE",18.3159061286578
"ozone","CART","MSE",13.1320440048025
"ozone","CART","MSE",10.4207529265589
"ozone","CART","MAE",5.0854261148904
"ozone","CART","MAE",4.36885360962567
"ozone","CART","MAE",3.18589601180879
"ozone","CART","MAE",4.00293962702926
"ozone","CART","MAE",3.16667621594092
"ozone","CART","MAE",4.37099164133739
"ozone","CART","MAE",4.68635311884538
"ozone","CART","MAE",3.40031512605042
"ozone","CART","MAE",3.15317896389325
"ozone","CART","MAE",2.53612468671679
"ozone","CART","RMSE",6.34517173799649
"ozone","CART","RMSE",5.71979133638338
"ozone","CART","RMSE",3.92557619379866
"ozone","CART","RMSE",4.90523892672627
"ozone","CART","RMSE",3.79340720456002
"ozone","CART","RMSE",5.60468542529822
"ozone","CART","RMSE",6.04599886080653
"ozone","CART","RMSE",4.27970864997348
"ozone","CART","RMSE",3.62381622116831
"ozone","CART","RMSE",3.22811910042967
"ozone","CART","R2",0.401456609572572
"ozone","CART","R2",0.417760937323966
"ozone","CART","R2",0.784616535122558
"ozone","CART","R2",0.418635563370186
"ozone","CART","R2",0.728632535578561
"ozone","CART","R2",0.312448728502318
"ozone","CART","R2",0.546812518908086
"ozone","CART","R2",0.765863588525035
"ozone","CART","R2",0.851140463548275
"ozone","CART","R2",0.846550538557519
"ozone","PILOT","MSE",32.0832867678685
"ozone","PILOT","MSE",21.958273478502
"ozone","PILOT","MSE",23.8012959636536
"ozone","PILOT","MSE",15.3088343764798
"ozone","PILOT","MSE",19.9360620669748
"ozone","PILOT","MSE",32.7872710615625
"ozone","PILOT","MSE",30.7298815118021
"ozone","PILOT","MSE",22.9153389880653
"ozone","PILOT","MSE",16.8093776735125
"ozone","PILOT","MSE",13.4410966166995
"ozone","PILOT","MAE",4.35768926059922
"ozone","PILOT","MAE",3.56992794546184
"ozone","PILOT","MAE",3.6308327095403
"ozone","PILOT","MAE",3.2301087289011
"ozone","PILOT","MAE",3.39838659603638
"ozone","PILOT","MAE",4.62680462124635
"ozone","PILOT","MAE",4.52753575972398
"ozone","PILOT","MAE",3.80103144538373
"ozone","PILOT","MAE",3.41112425723637
"ozone","PILOT","MAE",2.88443794596975
"ozone","PILOT","RMSE",5.66421104549155
"ozone","PILOT","RMSE",4.68596558656825
"ozone","PILOT","RMSE",4.87865718857696
"ozone","PILOT","RMSE",3.91265055639778
"ozone","PILOT","RMSE",4.4649817543832
"ozone","PILOT","RMSE",5.72601703294379
"ozone","PILOT","RMSE",5.54345393340669
"ozone","PILOT","RMSE",4.78699686526588
"ozone","PILOT","RMSE",4.09992410582348
"ozone","PILOT","RMSE",3.66621011627805
"ozone","PILOT","R2",0.523033661521372
"ozone","PILOT","R2",0.609213855161026
"ozone","PILOT","R2",0.667335742497591
"ozone","PILOT","R2",0.630111989917401
"ozone","PILOT","R2",0.624042957579089
"ozone","PILOT","R2",0.282357952140904
"ozone","PILOT","R2",0.619019569652838
"ozone","PILOT","R2",0.707067987752832
"ozone","PILOT","R2",0.809455697254292
"ozone","PILOT","R2",0.802074854709181
"ozone","RandomForest","MSE",31.1291533439154
"ozone","RandomForest","MSE",17.06252755
"ozone","RandomForest","MSE",13.9310742069444
"ozone","RandomForest","MSE",15.2546056904762
"ozone","RandomForest","MSE",15.7635875333333
"ozone","RandomForest","MSE",24.1782276055555
"ozone","RandomForest","MSE",29.1716087277778
"ozone","RandomForest","MSE",13.7196257111111
"ozone","RandomForest","MSE",14.2195640582011
"ozone","RandomForest","MSE",12.26345805
"ozone","RandomForest","MAE",4.23387301587302
"ozone","RandomForest","MAE",2.84535
"ozone","RandomForest","MAE",3.028225
"ozone","RandomForest","MAE",3.27577777777778
"ozone","RandomForest","MAE",3.08516666666667
"ozone","RandomForest","MAE",3.6219
"ozone","RandomForest","MAE",4.00225
"ozone","RandomForest","MAE",2.95335
"ozone","RandomForest","MAE",2.74234920634921
"ozone","RandomForest","MAE",2.63401666666667
"ozone","RandomForest","RMSE",5.57935062027073
"ozone","RandomForest","RMSE",4.13068124526694
"ozone","RandomForest","RMSE",3.73243542568983
"ozone","RandomForest","RMSE",3.9057144916745
"ozone","RandomForest","RMSE",3.97033846584058
"ozone","RandomForest","RMSE",4.91713611826595
"ozone","RandomForest","RMSE",5.40107477524407
"ozone","RandomForest","RMSE",3.7040013108949
"ozone","RandomForest","RMSE",3.770883723771
"ozone","RandomForest","RMSE",3.50192205081724
"ozone","RandomForest","R2",0.537218290700288
"ozone","RandomForest","R2",0.696342275315892
"ozone","RandomForest","R2",0.805289154660268
"ozone","RandomForest","R2",0.63142224909599
"ozone","RandomForest","R2",0.702728064997721
"ozone","RandomForest","R2",0.470791187840097
"ozone","RandomForest","R2",0.63833859747362
"ozone","RandomForest","R2",0.8246188909129
"ozone","RandomForest","R2",0.838812776329769
"ozone","RandomForest","R2",0.819416020468267
"ozone","XGBoost","MSE",28.3799707507875
"ozone","XGBoost","MSE",15.5036170509216
"ozone","XGBoost","MSE",21.9275239724371
"ozone","XGBoost","MSE",14.3056801085592
"ozone","XGBoost","MSE",14.8169366306895
"ozone","XGBoost","MSE",22.500171527746
"ozone","XGBoost","MSE",32.159657624386
"ozone","XGBoost","MSE",19.4957416263946
"ozone","XGBoost","MSE",11.3184958630845
"ozone","XGBoost","MSE",13.7595306662318
"ozone","XGBoost","MAE",4.08384039288475
"ozone","XGBoost","MAE",2.9003429889679
"ozone","XGBoost","MAE",3.43701028823853
"ozone","XGBoost","MAE",3.01469445228577
"ozone","XGBoost","MAE",3.06344436407089
"ozone","XGBoost","MAE",3.68686982393265
"ozone","XGBoost","MAE",4.23279542922974
"ozone","XGBoost","MAE",3.41459378004074
"ozone","XGBoost","MAE",2.44351233754839
"ozone","XGBoost","MAE",2.72815316915512
"ozone","XGBoost","RMSE",5.32728549552091
"ozone","XGBoost","RMSE",3.93746327613625
"ozone","XGBoost","RMSE",4.68268341578171
"ozone","XGBoost","RMSE",3.78228503798421
"ozone","XGBoost","RMSE",3.84927741669647
"ozone","XGBoost","RMSE",4.74343457083009
"ozone","XGBoost","RMSE",5.6709485647805
"ozone","XGBoost","RMSE",4.41539824097381
"ozone","XGBoost","RMSE",3.36429723167922
"ozone","XGBoost","RMSE",3.7093841357066
"ozone","XGBoost","R2",0.57808902706657
"ozone","XGBoost","R2",0.724085832872013
"ozone","XGBoost","R2",0.69352494535187
"ozone","XGBoost","R2",0.654349938205423
"ozone","XGBoost","R2",0.720580139914394
"ozone","XGBoost","R2",0.507520185439211
"ozone","XGBoost","R2",0.601293607433846
"ozone","XGBoost","R2",0.750781481877925
"ozone","XGBoost","R2",0.871698111360779
"ozone","XGBoost","R2",0.797385794931059
"ozone","LightGBM","MSE",34.37074520493
"ozone","LightGBM","MSE",15.0631239481127
"ozone","LightGBM","MSE",14.3577472194702
"ozone","LightGBM","MSE",20.679658053151
"ozone","LightGBM","MSE",13.323295157266
"ozone","LightGBM","MSE",20.9196553498119
"ozone","LightGBM","MSE",25.7618533440053
"ozone","LightGBM","MSE",17.4400173836701
"ozone","LightGBM","MSE",12.3058726334291
"ozone","LightGBM","MSE",9.26981981005195
"ozone","LightGBM","MAE",4.35776123904604
"ozone","LightGBM","MAE",2.86127299748199
"ozone","LightGBM","MAE",2.81858526678275
"ozone","LightGBM","MAE",3.69157134109116
"ozone","LightGBM","MAE",2.94628244990997
"ozone","LightGBM","MAE",3.42303846324619
"ozone","LightGBM","MAE",4.00705985256096
"ozone","LightGBM","MAE",3.36905079991572
"ozone","LightGBM","MAE",2.64829818665585
"ozone","LightGBM","MAE",1.88107110630691
"ozone","LightGBM","RMSE",5.86265683840782
"ozone","LightGBM","RMSE",3.88112405729483
"ozone","LightGBM","RMSE",3.78916180961835
"ozone","LightGBM","RMSE",4.54748920319235
"ozone","LightGBM","RMSE",3.65010892402762
"ozone","LightGBM","RMSE",4.57380097400531
"ozone","LightGBM","RMSE",5.07561359285804
"ozone","LightGBM","RMSE",4.17612468488072
"ozone","LightGBM","RMSE",3.50797272415695
"ozone","LightGBM","RMSE",3.04463787831196
"ozone","LightGBM","R2",0.48902714956263
"ozone","LightGBM","R2",0.731925183340226
"ozone","LightGBM","R2",0.799325661700685
"ozone","LightGBM","R2",0.50034356774931
"ozone","LightGBM","R2",0.748747439399066
"ozone","LightGBM","R2",0.542114246789342
"ozone","LightGBM","R2",0.680611785965717
"ozone","LightGBM","R2",0.777060274408998
"ozone","LightGBM","R2",0.860505607872141
"ozone","LightGBM","R2",0.863498456633015
"ozone","RaFFLE","MSE",24.1760969481442
"ozone","RaFFLE","MSE",19.2097048750728
"ozone","RaFFLE","MSE",16.0612750291825
"ozone","RaFFLE","MSE",16.2440830805269
"ozone","RaFFLE","MSE",13.7507693142303
"ozone","RaFFLE","MSE",19.9559049997071
"ozone","RaFFLE","MSE",27.4051098816733
"ozone","RaFFLE","MSE",14.1919408604945
"ozone","RaFFLE","MSE",12.8854861140929
"ozone","RaFFLE","MSE",8.75513590229616
"ozone","RaFFLE","MAE",3.6571197672592
"ozone","RaFFLE","MAE",2.86697515696184
"ozone","RaFFLE","MAE",3.19624882821115
"ozone","RaFFLE","MAE",3.26257030372147
"ozone","RaFFLE","MAE",2.90780936439064
"ozone","RaFFLE","MAE",3.30968048078305
"ozone","RaFFLE","MAE",4.23379431575665
"ozone","RaFFLE","MAE",3.04992388721905
"ozone","RaFFLE","MAE",2.58314140047691
"ozone","RaFFLE","MAE",2.28655057605304
"ozone","RaFFLE","RMSE",4.91691945715447
"ozone","RaFFLE","RMSE",4.38288773242856
"ozone","RaFFLE","RMSE",4.00765205939619
"ozone","RaFFLE","RMSE",4.03039490379379
"ozone","RaFFLE","RMSE",3.70820297640653
"ozone","RaFFLE","RMSE",4.46720326375542
"ozone","RaFFLE","RMSE",5.23498900492382
"ozone","RaFFLE","RMSE",3.7672192477336
"ozone","RaFFLE","RMSE",3.58963593057749
"ozone","RaFFLE","RMSE",2.95890789013382
"ozone","RaFFLE","R2",0.64058593736072
"ozone","RaFFLE","R2",0.658129473659498
"ozone","RaFFLE","R2",0.775515915591985
"ozone","RaFFLE","R2",0.607514757916262
"ozone","RaFFLE","R2",0.740686072052609
"ozone","RaFFLE","R2",0.563208645697245
"ozone","RaFFLE","R2",0.660239153463014
"ozone","RaFFLE","R2",0.818581178479505
"ozone","RaFFLE","R2",0.853935344018225
"ozone","RaFFLE","R2",0.871077368542245
"ozone","PRForest","MSE",22.91694416757
"ozone","PRForest","MSE",18.8111328695229
"ozone","PRForest","MSE",28.5607431288745
"ozone","PRForest","MSE",13.9848259455909
"ozone","PRForest","MSE",19.0402911872267
"ozone","PRForest","MSE",24.2303099291579
"ozone","PRForest","MSE",34.0104952859991
"ozone","PRForest","MSE",20.981790085641
"ozone","PRForest","MSE",26.2727484144167
"ozone","PRForest","MSE",24.1476443397861
"ozone","PRForest","MAE",4.03145846194997
"ozone","PRForest","MAE",3.54965888563882
"ozone","PRForest","MAE",4.50531171740575
"ozone","PRForest","MAE",2.91949420280558
"ozone","PRForest","MAE",3.24437488254425
"ozone","PRForest","MAE",3.94787581689642
"ozone","PRForest","MAE",4.60384553140465
"ozone","PRForest","MAE",3.77379614145588
"ozone","PRForest","MAE",3.99298551956833
"ozone","PRForest","MAE",3.58205118358702
"ozone","PRForest","RMSE",4.78716452271801
"ozone","PRForest","RMSE",4.33718029017966
"ozone","PRForest","RMSE",5.34422521315059
"ozone","PRForest","RMSE",3.73962911872166
"ozone","PRForest","RMSE",4.36351821208835
"ozone","PRForest","RMSE",4.92242927111785
"ozone","PRForest","RMSE",5.8318517887545
"ozone","PRForest","RMSE",4.58058839950077
"ozone","PRForest","RMSE",5.12569492014661
"ozone","PRForest","RMSE",4.91402526853354
"ozone","PRForest","R2",0.659305138285519
"ozone","PRForest","R2",0.665222764379375
"ozone","PRForest","R2",0.600814240485349
"ozone","PRForest","R2",0.662102331689371
"ozone","PRForest","R2",0.640935529918877
"ozone","PRForest","R2",0.46965121906084
"ozone","PRForest","R2",0.578347442524187
"ozone","PRForest","R2",0.731784985003471
"ozone","PRForest","R2",0.70218275625237
"ozone","PRForest","R2",0.644416958624855
"diabetes","Lasso","MSE",2663.81744079889
"diabetes","Lasso","MSE",2773.20178541331
"diabetes","Lasso","MSE",3286.36441416322
"diabetes","Lasso","MSE",3430.02023276827
"diabetes","Lasso","MSE",3929.97251335802
"diabetes","Lasso","MSE",2462.278028746
"diabetes","Lasso","MSE",3650.89304573801
"diabetes","Lasso","MSE",2342.38167799171
"diabetes","Lasso","MSE",2913.70817753906
"diabetes","Lasso","MSE",2434.01321104435
"diabetes","Lasso","MAE",40.4769742077686
"diabetes","Lasso","MAE",44.5119090790826
"diabetes","Lasso","MAE",46.6494350240904
"diabetes","Lasso","MAE",45.5923390429463
"diabetes","Lasso","MAE",50.1191087017684
"diabetes","Lasso","MAE",41.1359386102678
"diabetes","Lasso","MAE",51.2923516361574
"diabetes","Lasso","MAE",41.8791756138855
"diabetes","Lasso","MAE",41.4453244336736
"diabetes","Lasso","MAE",41.0632923868982
"diabetes","Lasso","RMSE",51.6121830656183
"diabetes","Lasso","RMSE",52.6611981008153
"diabetes","Lasso","RMSE",57.3268210714951
"diabetes","Lasso","RMSE",58.5663745912983
"diabetes","Lasso","RMSE",62.689492846553
"diabetes","Lasso","RMSE",49.6213465027502
"diabetes","Lasso","RMSE",60.4226203150609
"diabetes","Lasso","RMSE",48.3981577954338
"diabetes","Lasso","RMSE",53.9787752504543
"diabetes","Lasso","RMSE",49.3357194236017
"diabetes","Lasso","R2",0.504630178333053
"diabetes","Lasso","R2",0.227904761988557
"diabetes","Lasso","R2",0.473366369121716
"diabetes","Lasso","R2",0.435824471643826
"diabetes","Lasso","R2",0.348464102660982
"diabetes","Lasso","R2",0.550211312019967
"diabetes","Lasso","R2",0.486852733374199
"diabetes","Lasso","R2",0.665048857676247
"diabetes","Lasso","R2",0.371712449949676
"diabetes","Lasso","R2",0.626887599113833
"diabetes","Ridge","MSE",2700.3230669804
"diabetes","Ridge","MSE",2909.70266885685
"diabetes","Ridge","MSE",3196.69956382549
"diabetes","Ridge","MSE",3435.42501331035
"diabetes","Ridge","MSE",3930.92739468474
"diabetes","Ridge","MSE",2452.6314149173
"diabetes","Ridge","MSE",3646.26425947459
"diabetes","Ridge","MSE",2360.75539937312
"diabetes","Ridge","MSE",3007.98556339914
"diabetes","Ridge","MSE",2460.87565354689
"diabetes","Ridge","MAE",40.5526761928522
"diabetes","Ridge","MAE",45.3706889944295
"diabetes","Ridge","MAE",45.6022664647059
"diabetes","Ridge","MAE",45.6336257250376
"diabetes","Ridge","MAE",50.1136071090788
"diabetes","Ridge","MAE",41.2814380546818
"diabetes","Ridge","MAE",51.4304214576221
"diabetes","Ridge","MAE",42.2331415427806
"diabetes","Ridge","MAE",42.0262740100529
"diabetes","Ridge","MAE",40.8291144917484
"diabetes","Ridge","RMSE",51.9646328475474
"diabetes","Ridge","RMSE",53.9416598637533
"diabetes","Ridge","RMSE",56.5393629591411
"diabetes","Ridge","RMSE",58.6124987806385
"diabetes","Ridge","RMSE",62.6971083438841
"diabetes","Ridge","RMSE",49.5240488542415
"diabetes","Ridge","RMSE",60.384304744483
"diabetes","Ridge","RMSE",48.5876054089222
"diabetes","Ridge","RMSE",54.8451051908841
"diabetes","Ridge","RMSE",49.6072137248897
"diabetes","Ridge","R2",0.49784150533527
"diabetes","Ridge","R2",0.189901150911477
"diabetes","Ridge","R2",0.487734990413989
"diabetes","Ridge","R2",0.434935484200298
"diabetes","Ridge","R2",0.34830579634715
"diabetes","Ridge","R2",0.551973476051326
"diabetes","Ridge","R2",0.487503327349183
"diabetes","Ridge","R2",0.662421489547787
"diabetes","Ridge","R2",0.351383266593638
"diabetes","Ridge","R2",0.622769827537939
"diabetes","CART","MSE",3756.90680521333
"diabetes","CART","MSE",2835.90327914959
"diabetes","CART","MSE",4406.04838627529
"diabetes","CART","MSE",3834.01450360245
"diabetes","CART","MSE",3641.58232579897
"diabetes","CART","MSE",3400.32957206557
"diabetes","CART","MSE",3654.69002089926
"diabetes","CART","MSE",3432.32276166427
"diabetes","CART","MSE",3770.68735870257
"diabetes","CART","MSE",3486.55533671461
"diabetes","CART","MAE",46.0510783087655
"diabetes","CART","MAE",44.3160438719771
"diabetes","CART","MAE",52.4027623132309
"diabetes","CART","MAE",49.4059541609884
"diabetes","CART","MAE",48.054998690889
"diabetes","CART","MAE",45.7966097961263
"diabetes","CART","MAE",51.5377513884107
"diabetes","CART","MAE",46.6285585383039
"diabetes","CART","MAE",43.7929424999665
"diabetes","CART","MAE",46.2621820660004
"diabetes","CART","RMSE",61.2936114551373
"diabetes","CART","RMSE",53.2531997080889
"diabetes","CART","RMSE",66.3780715769544
"diabetes","CART","RMSE",61.9194194385126
"diabetes","CART","RMSE",60.3455244885565
"diabetes","CART","RMSE",58.3123449371191
"diabetes","CART","RMSE",60.4540322964421
"diabetes","CART","RMSE",58.5860287241273
"diabetes","CART","RMSE",61.4059228308033
"diabetes","CART","RMSE",59.0470603562498
"diabetes","CART","R2",0.301356682476061
"diabetes","CART","R2",0.210447855323983
"diabetes","CART","R2",0.293939147621773
"diabetes","CART","R2",0.369374810786639
"diabetes","CART","R2",0.396275266478641
"diabetes","CART","R2",0.378855775398365
"diabetes","CART","R2",0.486319053696094
"diabetes","CART","R2",0.509191674164326
"diabetes","CART","R2",0.186920659773862
"diabetes","CART","R2",0.46554232877565
"diabetes","PILOT","MSE",2778.44832379474
"diabetes","PILOT","MSE",2531.81483975306
"diabetes","PILOT","MSE",3758.77090228765
"diabetes","PILOT","MSE",3552.62461474994
"diabetes","PILOT","MSE",4263.95849016963
"diabetes","PILOT","MSE",2835.72084267496
"diabetes","PILOT","MSE",4079.66597418221
"diabetes","PILOT","MSE",3069.46880048691
"diabetes","PILOT","MSE",2745.57939584107
"diabetes","PILOT","MSE",2552.94394721272
"diabetes","PILOT","MAE",41.7724970306209
"diabetes","PILOT","MAE",42.7714928950665
"diabetes","PILOT","MAE",51.0979348877858
"diabetes","PILOT","MAE",47.1074227051436
"diabetes","PILOT","MAE",52.6827445877521
"diabetes","PILOT","MAE",42.9331467246101
"diabetes","PILOT","MAE",54.156695826871
"diabetes","PILOT","MAE",48.6264330082197
"diabetes","PILOT","MAE",43.0266269706692
"diabetes","PILOT","MAE",42.6344302020865
"diabetes","PILOT","RMSE",52.7109886436855
"diabetes","PILOT","RMSE",50.3171426032228
"diabetes","PILOT","RMSE",61.3088158610786
"diabetes","PILOT","RMSE",59.6038976473011
"diabetes","PILOT","RMSE",65.298993025694
"diabetes","PILOT","RMSE",53.2514867649248
"diabetes","PILOT","RMSE",63.8722629486557
"diabetes","PILOT","RMSE",55.4027869379051
"diabetes","PILOT","RMSE",52.3982766495337
"diabetes","PILOT","RMSE",50.5266657044844
"diabetes","PILOT","R2",0.483313146918862
"diabetes","PILOT","R2",0.295110009094163
"diabetes","PILOT","R2",0.397664130191901
"diabetes","PILOT","R2",0.415658295560525
"diabetes","PILOT","R2",0.293093778222081
"diabetes","PILOT","R2",0.481993851866524
"diabetes","PILOT","R2",0.426587024826222
"diabetes","PILOT","R2",0.561078328647237
"diabetes","PILOT","R2",0.407966327795191
"diabetes","PILOT","R2",0.608656583641284
"diabetes","RandomForest","MSE",2770.44552164773
"diabetes","RandomForest","MSE",2638.93187204482
"diabetes","RandomForest","MSE",4320.47253165657
"diabetes","RandomForest","MSE",3594.8548747601
"diabetes","RandomForest","MSE",3717.87209654321
"diabetes","RandomForest","MSE",2583.54523435859
"diabetes","RandomForest","MSE",3539.08402714646
"diabetes","RandomForest","MSE",3056.22142505556
"diabetes","RandomForest","MSE",3100.28654754735
"diabetes","RandomForest","MSE",2863.31746762407
"diabetes","RandomForest","MAE",41.2146590909091
"diabetes","RandomForest","MAE",45.2846856060606
"diabetes","RandomForest","MAE",52.7803484848485
"diabetes","RandomForest","MAE",48.2674772727273
"diabetes","RandomForest","MAE",49.6688
"diabetes","RandomForest","MAE",42.0121818181818
"diabetes","RandomForest","MAE",50.2406060606061
"diabetes","RandomForest","MAE",46.4745378787879
"diabetes","RandomForest","MAE",46.2061174242424
"diabetes","RandomForest","MAE",41.2736037037037
"diabetes","RandomForest","RMSE",52.6350218167308
"diabetes","RandomForest","RMSE",51.3705350570229
"diabetes","RandomForest","RMSE",65.7303014724302
"diabetes","RandomForest","RMSE",59.957108625751
"diabetes","RandomForest","RMSE",60.9743560568146
"diabetes","RandomForest","RMSE",50.828586783016
"diabetes","RandomForest","RMSE",59.4902011019165
"diabetes","RandomForest","RMSE",55.2831025274048
"diabetes","RandomForest","RMSE",55.6802168417774
"diabetes","RandomForest","RMSE",53.5099754029478
"diabetes","RandomForest","R2",0.484801367024222
"diabetes","RandomForest","R2",0.265287242147522
"diabetes","RandomForest","R2",0.307652515147036
"diabetes","RandomForest","R2",0.408712190978914
"diabetes","RandomForest","R2",0.383627461927671
"diabetes","RandomForest","R2",0.528059216817595
"diabetes","RandomForest","R2",0.50256792731595
"diabetes","RandomForest","R2",0.562972649959265
"diabetes","RandomForest","R2",0.331480257896765
"diabetes","RandomForest","R2",0.561079105899294
"diabetes","XGBoost","MSE",3718.50114236483
"diabetes","XGBoost","MSE",2745.58191283527
"diabetes","XGBoost","MSE",4690.64702067177
"diabetes","XGBoost","MSE",3504.45686102859
"diabetes","XGBoost","MSE",4397.76107100726
"diabetes","XGBoost","MSE",2797.4046073208
"diabetes","XGBoost","MSE",3821.18076840703
"diabetes","XGBoost","MSE",2879.02343341371
"diabetes","XGBoost","MSE",3342.7559998782
