"Dataset","Model","Metric","Value"
"diabetes","RaFFLE","MSE",2608.04996796349
"diabetes","RaFFLE","MAE",43.959603344625
"diabetes","RaFFLE","MAE",44.6619865578772
"diabetes","RaFFLE","MAE",53.5718982613552
"diabetes","RaFFLE","MAE",45.0886093807525
"diabetes","RaFFLE","MAE",51.0354353521111
"diabetes","RaFFLE","MAE",42.4717291344137
"diabetes","RaFFLE","MAE",51.3759791137145
"diabetes","RaFFLE","MAE",45.1360397809657
"diabetes","RaFFLE","MAE",44.7060788666044
"diabetes","RaFFLE","MAE",40.7402567336664
"diabetes","RaFFLE","RMSE",56.1236476061194
"diabetes","RaFFLE","RMSE",50.6870951260195
"diabetes","RaFFLE","RMSE",62.9808015213236
"diabetes","RaFFLE","RMSE",57.2697926215626
"diabetes","RaFFLE","RMSE",63.026718935965
"diabetes","RaFFLE","RMSE",51.2930850324281
"diabetes","RaFFLE","RMSE",60.9998543630262
"diabetes","RaFFLE","RMSE",53.330382643266
"diabetes","RaFFLE","RMSE",54.1895419876922
"diabetes","RaFFLE","RMSE",51.0690705609912
"diabetes","RaFFLE","R2",0.414243838487035
"diabetes","RaFFLE","R2",0.284706616414255
"diabetes","RaFFLE","R2",0.364362900556743
"diabetes","RaFFLE","R2",0.460528155431214
"diabetes","RaFFLE","R2",0.341435624686984
"diabetes","RaFFLE","R2",0.519394119660711
"diabetes","RaFFLE","R2",0.477001424650807
"diabetes","RaFFLE","R2",0.593300910267576
"diabetes","RaFFLE","R2",0.366796419693689
"diabetes","RaFFLE","R2",0.600209324763514
"diabetes","PRForest","MSE",2667.03385857984
"diabetes","PRForest","MSE",2471.39984224531
"diabetes","PRForest","MSE",3838.58759438728
"diabetes","PRForest","MSE",3482.50013904251
"diabetes","PRForest","MSE",4209.48598198016
"diabetes","PRForest","MSE",3080.78894429359
"diabetes","PRForest","MSE",3957.04582856767
"diabetes","PRForest","MSE",3244.77361046133
"diabetes","PRForest","MSE",2868.0750634735
"diabetes","PRForest","MSE",2713.01276891788
"diabetes","PRForest","MAE",40.6038195559255
"diabetes","PRForest","MAE",43.27768253583
"diabetes","PRForest","MAE",52.2567333815994
"diabetes","PRForest","MAE",45.6380101690145
"diabetes","PRForest","MAE",54.9903212962053
"diabetes","PRForest","MAE",46.0024848252854
"diabetes","PRForest","MAE",52.149305653967
"diabetes","PRForest","MAE",47.3966756331758
"diabetes","PRForest","MAE",43.6555652456584
"diabetes","PRForest","MAE",42.2145868740476
"diabetes","PRForest","RMSE",51.6433331474629
"diabetes","PRForest","RMSE",49.713175740897
"diabetes","PRForest","RMSE",61.9563361924128
"diabetes","PRForest","RMSE",59.0127116733548
"diabetes","PRForest","RMSE",64.8805516467004
"diabetes","PRForest","RMSE",55.5048551416323
"diabetes","PRForest","RMSE",62.9050540780919
"diabetes","PRForest","RMSE",56.9629143431174
"diabetes","PRForest","RMSE",53.5544121755948
"diabetes","PRForest","RMSE",52.0865891465153
"diabetes","PRForest","R2",0.504032045638916
"diabetes","PRForest","R2",0.311930325641468
"diabetes","PRForest","R2",0.384873657478659
"diabetes","PRForest","R2",0.427192487911632
"diabetes","PRForest","R2",0.302124577898898
"diabetes","PRForest","R2",0.437226827750674
"diabetes","PRForest","R2",0.443821764865735
"diabetes","PRForest","R2",0.536010447136943
"diabetes","PRForest","R2",0.381552391251428
"diabetes","PRForest","R2",0.584119468516996
"diabetes","RandomForest","MSE",3170.48000266098
"diabetes","RandomForest","MSE",2755.03143571717
"diabetes","RandomForest","MSE",4231.84564801515
"diabetes","RandomForest","MSE",3650.78102051073
"diabetes","RandomForest","MSE",3796.69941753519
"diabetes","RandomForest","MSE",2465.98229503283
"diabetes","RandomForest","MSE",3548.28294854545
"diabetes","RandomForest","MSE",2973.11098325757
"diabetes","RandomForest","MSE",3158.92922767424
"diabetes","RandomForest","MSE",2866.59305564506
"diabetes","RandomForest","MAE",44.9641628787879
"diabetes","RandomForest","MAE",46.5659848484849
"diabetes","RandomForest","MAE",53.5668939393939
"diabetes","RandomForest","MAE",47.844571969697
"diabetes","RandomForest","MAE",49.9159962962963
"diabetes","RandomForest","MAE",42.4299696969697
"diabetes","RandomForest","MAE",50.4750075757576
"diabetes","RandomForest","MAE",45.9683484848485
"diabetes","RandomForest","MAE",46.7756363636364
"diabetes","RandomForest","MAE",41.3395518518519
"diabetes","RandomForest","RMSE",56.3070155723155
"diabetes","RandomForest","RMSE",52.4883933428827
"diabetes","RandomForest","RMSE",65.0526375177452
"diabetes","RandomForest","RMSE",60.4216932939713
"diabetes","RandomForest","RMSE",61.6173629550566
"diabetes","RandomForest","RMSE",49.6586578053901
"diabetes","RandomForest","RMSE",59.5674655205797
"diabetes","RandomForest","RMSE",54.5262412353683
"diabetes","RandomForest","RMSE",56.2043523908446
"diabetes","RandomForest","RMSE",53.5405739196459
"diabetes","RandomForest","R2",0.410410004281009
"diabetes","RandomForest","R2",0.23296362230921
"diabetes","RandomForest","R2",0.321854804255437
"diabetes","RandomForest","R2",0.399513363949744
"diabetes","RandomForest","R2",0.370558966119426
"diabetes","RandomForest","R2",0.549534647137436
"diabetes","RandomForest","R2",0.50127498301091
"diabetes","RandomForest","R2",0.574857108278258
"diabetes","RandomForest","R2",0.318835043077609
"diabetes","RandomForest","R2",0.56057698762595
"diabetes","XGBoost","MSE",3718.50114236483
"diabetes","XGBoost","MSE",2745.58191283527
"diabetes","XGBoost","MSE",4690.64702067177
"diabetes","XGBoost","MSE",4142.96550920509
"diabetes","XGBoost","MSE",4397.76107100726
"diabetes","XGBoost","MSE",2797.4046073208
"diabetes","XGBoost","MSE",3821.18076840703
"diabetes","XGBoost","MSE",2879.02343341371
"diabetes","XGBoost","MSE",3342.7559998782
"diabetes","XGBoost","MSE",2724.068373385
"diabetes","XGBoost","MAE",46.6369642777876
"diabetes","XGBoost","MAE",43.6788956902244
"diabetes","XGBoost","MAE",54.8695537393743
"diabetes","XGBoost","MAE",47.3573166240345
"diabetes","XGBoost","MAE",52.7119259304471
"diabetes","XGBoost","MAE",42.6602982607755
"diabetes","XGBoost","MAE",52.5043848211115
"diabetes","XGBoost","MAE",42.9048884131692
"diabetes","XGBoost","MAE",47.2697871815075
"diabetes","XGBoost","MAE",40.8996381971571
"diabetes","XGBoost","RMSE",60.9795141204391
"diabetes","XGBoost","RMSE",52.3983006674383
"diabetes","XGBoost","RMSE",68.4882984214951
"diabetes","XGBoost","RMSE",64.3658722399152
"diabetes","XGBoost","RMSE",66.3156170973871
"diabetes","XGBoost","RMSE",52.8904963799811
"diabetes","XGBoost","RMSE",61.815700015506
"diabetes","XGBoost","RMSE",53.6565320665966
"diabetes","XGBoost","RMSE",57.8165720177027
"diabetes","XGBoost","RMSE",52.1926084171408
"diabetes","XGBoost","R2",0.308498690807743
"diabetes","XGBoost","R2",0.23559449167363
"diabetes","XGBoost","R2",0.248332759136889
"diabetes","XGBoost","R2",0.318558026921383
"diabetes","XGBoost","R2",0.27091113336235
"diabetes","XGBoost","R2",0.488993146433214
"diabetes","XGBoost","R2",0.462918129338194
"diabetes","XGBoost","R2",0.588311248820232
"diabetes","XGBoost","R2",0.279196182455941
"diabetes","XGBoost","R2",0.582424743481299
"diabetes","LightGBM","MSE",3380.08808242029
"diabetes","LightGBM","MSE",2613.58162626303
"diabetes","LightGBM","MSE",4265.37631395442
"diabetes","LightGBM","MSE",3510.92209665558
"diabetes","LightGBM","MSE",3888.72062433722
"diabetes","LightGBM","MSE",2616.30630939488
"diabetes","LightGBM","MSE",3501.96789845955
"diabetes","LightGBM","MSE",3068.7665754349
"diabetes","LightGBM","MSE",3462.3058134618
"diabetes","LightGBM","MSE",2900.88711047754
"diabetes","LightGBM","MAE",44.672514893326
"diabetes","LightGBM","MAE",44.008380497488
"diabetes","LightGBM","MAE",52.8337623021682
"diabetes","LightGBM","MAE",44.2385480642483
"diabetes","LightGBM","MAE",49.4193202210093
"diabetes","LightGBM","MAE",43.719038089232
"diabetes","LightGBM","MAE",50.3588717102079
"diabetes","LightGBM","MAE",44.1140959380469
"diabetes","LightGBM","MAE",48.0189308851277
"diabetes","LightGBM","MAE",41.3022245363446
"diabetes","LightGBM","RMSE",58.1385249419031
"diabetes","LightGBM","RMSE",51.1232004696794
"diabetes","LightGBM","RMSE",65.3098485219069
"diabetes","LightGBM","RMSE",59.2530344932272
"diabetes","LightGBM","RMSE",62.3596073138472
"diabetes","LightGBM","RMSE",51.1498417338204
"diabetes","LightGBM","RMSE",59.1774272713807
"diabetes","LightGBM","RMSE",55.3964491229799
"diabetes","LightGBM","RMSE",58.841361417474
"diabetes","LightGBM","RMSE",53.8598840555523
"diabetes","LightGBM","R2",0.371430787650015
"diabetes","LightGBM","R2",0.272345078383419
"diabetes","LightGBM","R2",0.31648157897547
"diabetes","LightGBM","R2",0.422517596259367
"diabetes","LightGBM","R2",0.355303103808889
"diabetes","LightGBM","R2",0.522074693223851
"diabetes","LightGBM","R2",0.507784744063199
"diabetes","LightGBM","R2",0.561178744000358
"diabetes","LightGBM","R2",0.253417465127822
"diabetes","LightGBM","R2",0.55532001651478
"lifecyclesavings","RaFFLE","MSE",15.5749950627247
"lifecyclesavings","RaFFLE","MSE",9.41896288616875
"lifecyclesavings","RaFFLE","MSE",21.2122661551626
"lifecyclesavings","RaFFLE","MSE",7.69087099026357
"lifecyclesavings","RaFFLE","MSE",11.9047307748057
"lifecyclesavings","RaFFLE","MSE",30.4094570536897
"lifecyclesavings","RaFFLE","MSE",10.5238120881979
"lifecyclesavings","RaFFLE","MSE",41.6409579201169
"lifecyclesavings","RaFFLE","MSE",5.17909335528881
"lifecyclesavings","RaFFLE","MSE",8.6136833270682
"lifecyclesavings","RaFFLE","MAE",2.72714328315259
"lifecyclesavings","RaFFLE","MAE",2.33658634278858
"lifecyclesavings","RaFFLE","MAE",4.43352351716903
"lifecyclesavings","RaFFLE","MAE",2.19489020158247
"lifecyclesavings","RaFFLE","MAE",3.10080206032862
"lifecyclesavings","RaFFLE","MAE",5.43774553339112
"lifecyclesavings","RaFFLE","MAE",2.65727096704633
"lifecyclesavings","RaFFLE","MAE",5.60208083843142
"lifecyclesavings","RaFFLE","MAE",2.09758527572557
"lifecyclesavings","RaFFLE","MAE",2.08074777209458
"lifecyclesavings","RaFFLE","RMSE",3.94651682661112
"lifecyclesavings","RaFFLE","RMSE",3.069032891021
"lifecyclesavings","RaFFLE","RMSE",4.60567760000226
"lifecyclesavings","RaFFLE","RMSE",2.77324196388695
"lifecyclesavings","RaFFLE","RMSE",3.45032328554959
"lifecyclesavings","RaFFLE","RMSE",5.51447704262967
"lifecyclesavings","RaFFLE","RMSE",3.2440425533889
"lifecyclesavings","RaFFLE","RMSE",6.45298054546245
"lifecyclesavings","RaFFLE","RMSE",2.27576214822393
"lifecyclesavings","RaFFLE","RMSE",2.93490772036672
"lifecyclesavings","RaFFLE","R2",0.0874382799856649
"lifecyclesavings","RaFFLE","R2",0.266192149432518
"lifecyclesavings","RaFFLE","R2",-0.0460717481568069
"lifecyclesavings","RaFFLE","R2",0.224135726545014
"lifecyclesavings","RaFFLE","R2",-0.965042542739321
"lifecyclesavings","RaFFLE","R2",-3.62371151139066
"lifecyclesavings","RaFFLE","R2",-0.308598191779204
"lifecyclesavings","RaFFLE","R2",-0.0340979734161697
"lifecyclesavings","RaFFLE","R2",0.406361286915518
"lifecyclesavings","RaFFLE","R2",-0.772692559905834
"lifecyclesavings","PRForest","MSE",16.5685760979325
"lifecyclesavings","PRForest","MSE",8.86932797836094
"lifecyclesavings","PRForest","MSE",18.8466936952359
"lifecyclesavings","PRForest","MSE",5.87231837218618
"lifecyclesavings","PRForest","MSE",12.871855882199
"lifecyclesavings","PRForest","MSE",36.1289348349987
"lifecyclesavings","PRForest","MSE",7.61117211485167
"lifecyclesavings","PRForest","MSE",40.8195384666975
"lifecyclesavings","PRForest","MSE",9.54280270974693
"lifecyclesavings","PRForest","MSE",2.12376910531393
"lifecyclesavings","PRForest","MAE",2.49188619843385
"lifecyclesavings","PRForest","MAE",2.30199807907824
"lifecyclesavings","PRForest","MAE",4.19422692368016
"lifecyclesavings","PRForest","MAE",2.18945778478787
"lifecyclesavings","PRForest","MAE",2.97929320089901
"lifecyclesavings","PRForest","MAE",5.75904605941381
"lifecyclesavings","PRForest","MAE",2.4988305832839
"lifecyclesavings","PRForest","MAE",5.2949047622071
"lifecyclesavings","PRForest","MAE",2.70497365404975
"lifecyclesavings","PRForest","MAE",1.0624647507065
"lifecyclesavings","PRForest","RMSE",4.07045158403002
"lifecyclesavings","PRForest","RMSE",2.97814169883855
"lifecyclesavings","PRForest","RMSE",4.34127788735481
"lifecyclesavings","PRForest","RMSE",2.42328668798931
"lifecyclesavings","PRForest","RMSE",3.58773687471629
"lifecyclesavings","PRForest","RMSE",6.01073496629145
"lifecyclesavings","PRForest","RMSE",2.75883528229789
"lifecyclesavings","PRForest","RMSE",6.3890170188142
"lifecyclesavings","PRForest","RMSE",3.08914271437027
"lifecyclesavings","PRForest","RMSE",1.45731571916106
"lifecyclesavings","PRForest","R2",0.0292229152416419
"lifecyclesavings","PRForest","R2",0.309012830984153
"lifecyclesavings","PRForest","R2",0.0705852134542884
"lifecyclesavings","PRForest","R2",0.407593491933421
"lifecyclesavings","PRForest","R2",-1.12468008651318
"lifecyclesavings","PRForest","R2",-4.49334937470045
"lifecyclesavings","PRForest","R2",0.0535781156730345
"lifecyclesavings","PRForest","R2",-0.0136991105049207
"lifecyclesavings","PRForest","R2",-0.093816375031796
"lifecyclesavings","PRForest","R2",0.562929173386587
"lifecyclesavings","RandomForest","MSE",13.9682457796778
"lifecyclesavings","RandomForest","MSE",9.98788928501309
"lifecyclesavings","RandomForest","MSE",20.8272584284556
"lifecyclesavings","RandomForest","MSE",8.31556521574166
"lifecyclesavings","RandomForest","MSE",6.87785274041333
"lifecyclesavings","RandomForest","MSE",36.005108436875
"lifecyclesavings","RandomForest","MSE",10.0711292267049
"lifecyclesavings","RandomForest","MSE",44.2343418941644
"lifecyclesavings","RandomForest","MSE",5.76637301242915
"lifecyclesavings","RandomForest","MSE",2.87904241801334
"lifecyclesavings","RandomForest","MAE",2.22312333333333
"lifecyclesavings","RandomForest","MAE",2.29003785714286
"lifecyclesavings","RandomForest","MAE",4.27035555555556
"lifecyclesavings","RandomForest","MAE",2.36711083333333
"lifecyclesavings","RandomForest","MAE",2.33935466666667
"lifecyclesavings","RandomForest","MAE",5.71275916666666
"lifecyclesavings","RandomForest","MAE",2.55113791666667
"lifecyclesavings","RandomForest","MAE",5.93432266666667
"lifecyclesavings","RandomForest","MAE",2.05120583333333
"lifecyclesavings","RandomForest","MAE",1.23359466666667
"lifecyclesavings","RandomForest","RMSE",3.73741164172182
"lifecyclesavings","RandomForest","RMSE",3.16036220788268
"lifecyclesavings","RandomForest","RMSE",4.56368912486988
"lifecyclesavings","RandomForest","RMSE",2.88367217549805
"lifecyclesavings","RandomForest","RMSE",2.62256606025727
"lifecyclesavings","RandomForest","RMSE",6.00042568797206
"lifecyclesavings","RandomForest","RMSE",3.17350425030515
"lifecyclesavings","RandomForest","RMSE",6.65089030838462
"lifecyclesavings","RandomForest","RMSE",2.40132734387237
"lifecyclesavings","RandomForest","RMSE",1.69677412109371
"lifecyclesavings","RandomForest","R2",0.181580068375585
"lifecyclesavings","RandomForest","R2",0.22186851604395
"lifecyclesavings","RandomForest","R2",-0.0270852946216544
"lifecyclesavings","RandomForest","R2",0.161115825158594
"lifecyclesavings","RandomForest","R2",-0.135285920636786
"lifecyclesavings","RandomForest","R2",-4.47452175994207
"lifecyclesavings","RandomForest","R2",-0.252308705703751
"lifecyclesavings","RandomForest","R2",-0.0985012255458948
"lifecyclesavings","RandomForest","R2",0.339046041568672
"lifecyclesavings","RandomForest","R2",0.407494229788147
"lifecyclesavings","XGBoost","MSE",12.6128080656952
"lifecyclesavings","XGBoost","MSE",8.54162058708712
"lifecyclesavings","XGBoost","MSE",26.5882874293207
"lifecyclesavings","XGBoost","MSE",4.61323543786785
"lifecyclesavings","XGBoost","MSE",13.0240380383205
"lifecyclesavings","XGBoost","MSE",41.5941934739767
"lifecyclesavings","XGBoost","MSE",16.9744402488702
"lifecyclesavings","XGBoost","MSE",39.9517758194981
"lifecyclesavings","XGBoost","MSE",1.2156054222399
"lifecyclesavings","XGBoost","MSE",4.21689577915641
"lifecyclesavings","XGBoost","MAE",1.98144338289897
"lifecyclesavings","XGBoost","MAE",2.1541364806039
"lifecyclesavings","XGBoost","MAE",4.64843824386597
"lifecyclesavings","XGBoost","MAE",2.05279526233673
"lifecyclesavings","XGBoost","MAE",3.13468907165527
"lifecyclesavings","XGBoost","MAE",5.93624641418457
"lifecyclesavings","XGBoost","MAE",2.89894053936005
"lifecyclesavings","XGBoost","MAE",5.82097857666016
"lifecyclesavings","XGBoost","MAE",1.08593953847885
"lifecyclesavings","XGBoost","MAE",1.67928827667236
"lifecyclesavings","XGBoost","RMSE",3.55145154348123
"lifecyclesavings","XGBoost","RMSE",2.92260510282986
"lifecyclesavings","XGBoost","RMSE",5.15638317324466
"lifecyclesavings","XGBoost","RMSE",2.1478443700296
"lifecyclesavings","XGBoost","RMSE",3.60888321206444
"lifecyclesavings","XGBoost","RMSE",6.44935605110903
"lifecyclesavings","XGBoost","RMSE",4.12000488456873
"lifecyclesavings","XGBoost","RMSE",6.32074171434794
"lifecyclesavings","XGBoost","RMSE",1.10254497515516
"lifecyclesavings","XGBoost","RMSE",2.05350816388842
"lifecyclesavings","XGBoost","R2",0.260997144699705
"lifecyclesavings","XGBoost","R2",0.334543694552884
"lifecyclesavings","XGBoost","R2",-0.311187409597725
"lifecyclesavings","XGBoost","R2",0.534611285794631
"lifecyclesavings","XGBoost","R2",-1.14979988272541
"lifecyclesavings","XGBoost","R2",-5.32433360559792
"lifecyclesavings","XGBoost","R2",-1.11071060847299
"lifecyclesavings","XGBoost","R2",0.00785062417209215
"lifecyclesavings","XGBoost","R2",0.860664716974044
"lifecyclesavings","XGBoost","R2",0.132164546830026
"lifecyclesavings","LightGBM","MSE",21.9341121558138
"lifecyclesavings","LightGBM","MSE",8.97200808487871
"lifecyclesavings","LightGBM","MSE",26.0891114109194
"lifecyclesavings","LightGBM","MSE",7.79329112033476
"lifecyclesavings","LightGBM","MSE",3.36457799244657
"lifecyclesavings","LightGBM","MSE",35.2229737678582
"lifecyclesavings","LightGBM","MSE",7.40176821093475
"lifecyclesavings","LightGBM","MSE",39.0286495422179
"lifecyclesavings","LightGBM","MSE",13.9821745062569
"lifecyclesavings","LightGBM","MSE",6.55472034957024
"lifecyclesavings","LightGBM","MAE",3.26846874793602
"lifecyclesavings","LightGBM","MAE",2.39410967721587
"lifecyclesavings","LightGBM","MAE",4.93188277778676
"lifecyclesavings","LightGBM","MAE",2.24701525366629
"lifecyclesavings","LightGBM","MAE",1.52476856363616
"lifecyclesavings","LightGBM","MAE",5.38312154040843
"lifecyclesavings","LightGBM","MAE",2.375
"lifecyclesavings","LightGBM","MAE",5.21285682527288
"lifecyclesavings","LightGBM","MAE",3.1982298851831
"lifecyclesavings","LightGBM","MAE",2.05962414626599
"lifecyclesavings","LightGBM","RMSE",4.68338682534486
"lifecyclesavings","LightGBM","RMSE",2.99533104762707
"lifecyclesavings","LightGBM","RMSE",5.1077501319974
"lifecyclesavings","LightGBM","RMSE",2.79164666824703
"lifecyclesavings","LightGBM","RMSE",1.83427860273367
"lifecyclesavings","LightGBM","RMSE",5.93489458776297
"lifecyclesavings","LightGBM","RMSE",2.72061908596826
"lifecyclesavings","LightGBM","RMSE",6.24729137644611
"lifecyclesavings","LightGBM","RMSE",3.73927459626287
"lifecyclesavings","LightGBM","RMSE",2.56021880892439
"lifecyclesavings","LightGBM","R2",-0.285151682892104
"lifecyclesavings","LightGBM","R2",0.301013280590925
"lifecyclesavings","LightGBM","R2",-0.286570806808219
"lifecyclesavings","LightGBM","R2",0.213803461200107
"lifecyclesavings","LightGBM","R2",0.444629280696199
"lifecyclesavings","LightGBM","R2",-4.35559937779609
"lifecyclesavings","LightGBM","R2",0.0796167381532388
"lifecyclesavings","LightGBM","R2",0.0307752411891639
"lifecyclesavings","LightGBM","R2",-0.602666627266095
"lifecyclesavings","LightGBM","R2",-0.348958808298959
